ID,Name,First Air Date,Overview,Popularity,Vote Average,Vote Count,Poster_URL,Backdrop_URL
255623,Kamen Rider Saber,2020-09-06,"Touma Kamiyama is a novelist and the owner of the Fantastic Kamiyama Bookstore. Passionate about books, he can't stop talking about it once he gets started. He also has a heated side and values a promise above all else. He becomes Kamen Rider Saber, the flame swordsman, and joins the Sword of Logos after having a fateful encounter with the Sword of Flames, Rekka.",1.24,10.0,1,https://image.tmdb.org/t/p/w500/xpHwEeattFtP2YhozENNrK5NYmC.jpg,https://image.tmdb.org/t/p/w780/zjg0FX0H5ExD4UXF58Bhwj3u2Jv.jpg
120398,Kikai Sentai Zenkaiger,2021-03-07,"When an all-powerful enemy appears to destroy all parallel worlds, a hero with the spirit of all Super Sentai will rise to fight back. Transforming into Zenkaiser, he joins forces with four robots called Kikainoids with the spirit of Super Sentai robos from across history.",3.5892,8.2,18,https://image.tmdb.org/t/p/w500/bIbl2G9baVu44sUqaa4pcIm9xQz.jpg,https://image.tmdb.org/t/p/w780/sAU68MsnmbOS5Fdz34jGIFRkuH6.jpg
197252,Gridknight Fight,2021-06-16,A tokusatsu miniseries and live-action spin-off of SSSS.Dynazenon.,0.7773,0.0,0,https://image.tmdb.org/t/p/w500/oqfdHz42E7kmjZO0iO3qkVCbgvn.jpg,
126577,High-Speed Parahero Gand-D,2021-06-26,"Daishi Morimiya is a high school student whose dream is to become a wheelchair, track-and-field athlete. In addition to that, Miyako Fukai, a former wheelchair athlete, becomes Daishi’s coach. One day, a handsome alien falls from the sky when Daishi was practicing with Miyako, surrounded by his friends and father (who is employed at an old factory). The handsome alien named Goo, after escaping a mass genocide somewhere in Earth’s binary star, warns Daishi and his friends that Earth is in danger. Then, a giant lizard-like monster who is after Goo, attacks Daishi’s household. That’s when Goo’s Mode Shifter begins to emit light, radiating Daishi. His body is completely transformed by a special protector. The transformed Daishi charges at the monster while still in his wheelchair.",0.7906,10.0,1,https://image.tmdb.org/t/p/w500/angC1GUJFKZpcaXZgiVaoTzFRfn.jpg,https://image.tmdb.org/t/p/w780/52KNjM7p43UuTLCgWo1ACd4TMBm.jpg
129715,Kyusei Sentai Wakuseiber,2021-07-02,"Kyuusei Sentai Wakuseiber, alternatively spelled Wakusaver, is a Japanese Tokusatsu web-television series created by AV company GIGA in homage to Toei's Super Sentai series. The show airs exclusively on YouTube for all-ages, with its final episode, an extended cut of episode five with AV content, being exclusively on an adults-only DVD and digital download.",4.1076,0.0,0,https://image.tmdb.org/t/p/w500/na8bbbmER8KISQKiWUvpBogs0Mf.jpg,https://image.tmdb.org/t/p/w780/tXPfLEpHejNZP6pR2kiwtTKgM5Q.jpg
123417,Ultraman Trigger: New Generation Tiga,2021-07-10,"Young Kengo Manaka lives on Mars. As he lives out his peaceful, day-to-day life, the monster Golba suddenly appears, throwing the town into chaos! Meanwhile, Kengo has a fateful meeting with a giant stone statue sleeping deep beneath the ground on Mars. When Kengo becomes one with an Ultra-Ancient light, his destiny is forcefully thrown into motion!",1.4612,7.2,17,https://image.tmdb.org/t/p/w500/dbdC74YfFWG3FNbur2swe5H8ABP.jpg,https://image.tmdb.org/t/p/w780/vTb9WpA8WEmb11GqfEQ5errGzSo.jpg
132803,Juuko Tokusou Dinnovator,2021-08-20,"Juuko Tokusou Dinnovator, is a Japanese Tokusatsu web-television series created by AV company GIGA in homage to Toei's Metal Heroes series. The show airs exclusively on YouTube for all-ages, with its final episode being exclusively on an adults-only DVD and digital download.",2.5132,0.0,0,https://image.tmdb.org/t/p/w500/2wxRCSRx1zGAjw09oT2B8d1hUU1.jpg,https://image.tmdb.org/t/p/w780/xZt5H4j4wjj0HmtKc1QK2WV3Ecs.jpg
262125,Kamen Rider Revice,2021-09-05,"In 1971, a scientific expedition in Latin America had uncovered an ancient artifact containing the remains of the demon Giff, leading to the creation of the Vistamps. In the present day, the remains of Giff now lie in the hands of a demon cult called the Deadmans, who seek to resurrect him by converting peoples' inner demons into their fold. Fenix, a governmental organization opposing the Deadmans, have developed the Revice Driver for someone with complete control over their inner demon. Ikki Igarashi, a young man who runs a public bath with his family, comes into acquisition of the belt while forming a contract with his inner demon Vice. Together, as Kamen Rider Revi and Vice, they are Kamen Rider Revice!",1.2759,10.0,1,https://image.tmdb.org/t/p/w500/zhl1UCIkIxyp38LpVZcuzyW8OWs.jpg,https://image.tmdb.org/t/p/w780/cbSWb7IBELVCnAmOYgkmwMMYehg.jpg
153219,Mahou Bishoujo Senshi Fontaine,2021-12-03,Mahou Bishoujo Senshi Fontaine is the fourth tokusatsu show created by GIGA for all ages.,4.6717,0.0,0,https://image.tmdb.org/t/p/w500/cMYVKLSpkSbGnWj2idyMNKAaKWB.jpg,
156573,Kamen Rider Revice: The Mystery,2022-01-30,"A murder has happened in an isolated pension. Igarashi Ikki, together with his devil partner Vice, and Kadota Hiromi become detectives to solve the mystery.",1.4694,6.5,2,https://image.tmdb.org/t/p/w500/tt0eabMET8gydBNCxHK6fkCRfNz.jpg,https://image.tmdb.org/t/p/w780/mKbEiwdKbQiG8wcP75y7tdm8oUL.jpg
194485,Avataro Sentai Donbrothers meets Kamen Rider Den-O: Aim for it! The Don-O,2022-03-01,A short 3-episode crossover between Avataro Sentai Donbrothers and Kamen Rider Den-O that aired on Bandai official YouTube channel.,0.7138,10.0,1,https://image.tmdb.org/t/p/w500/wJ5m8vvrXgtkIq6KB5qwsehMJ2n.jpg,https://image.tmdb.org/t/p/w780/cu1C5GoChAksELYsMcpPBHWfBr2.jpg
153918,Avataro Sentai Donbrothers,2022-03-06,"21 years ago, a baby arrived on earth inside of a peach. Today, five warriors based on the legend of Momotaro fight enemies that are inhabiting humans, invisible to the naked eye. Together they fight to take back gears based on previous Super Sentai.",4.3818,8.8,20,https://image.tmdb.org/t/p/w500/fieQdzJBzZNHvZLWw2N6pmkB0Ys.jpg,https://image.tmdb.org/t/p/w780/soKecvGiZsaBkn1OWe23MPRegI9.jpg
154129,Ultraman Decker,2022-07-09,"Seven years have passed since Ultraman Trigger protected the world from various threats. In the present, Kanata Asumi, who is a positive young man, peacefully lives together with his grandpa. One day, while delivering ordered food, he witnessed a catastrophe: Spheres from the outer space attack Earth and Mars. Motivated by saving the precious lives of the people, he merges with Ultraman Decker and joins GUTS-Select, in order to protect what's important.",1.691,7.5,12,https://image.tmdb.org/t/p/w500/16cDHTM88Se3IqFEv5ViQaP8hQt.jpg,https://image.tmdb.org/t/p/w780/nR2DtxxUdjuaUJBXu2TapdwU3on.jpg
261939,Kamen Rider Geats,2022-09-04,"The ""Desire Grand Prix"" is a game to protect the peace of the city from the threat of the mysterious enemy ""Jamato"", whose origin and purpose are unknown. Each participant transforms into a Kamen Rider and competes to win the game by defeating enemies and saving people. The winner of the Desire Grand Prix will be rewarded with ""the right to bring an ideal world to life"" as a prize. In other words, only the true heroes who win the competition will be able to realize the world they have wished for.",1.99,10.0,1,https://image.tmdb.org/t/p/w500/1JBASM9X4IzO84g3sPCAK0ChjHY.jpg,https://image.tmdb.org/t/p/w780/nBWnZcqwoS8V6y82xqzs03AboGr.jpg
135822,Kamen Rider Black Sun,2022-10-28,"The year is 2022. It is an era of chaos, half a century after the government announced the coexistence of humans and kaijins. Aoi Izumi, a young human rights activist calling for the elimination of discrimination, meets a man named Kotaro Minami, the one called ""Black Sun,"" who is a candidate for the next Creation King.",5.5378,8.2,58,https://image.tmdb.org/t/p/w500/euD7DIigoWVI1iS3f5l3HnCGirL.jpg,https://image.tmdb.org/t/p/w780/jZ1xBgUW6q3KABPCtZ4ORC9tb9p.jpg
213439,Ohsama Sentai King-Ohger,2023-03-05,"There is an ancient prophecy shared amongst the kingdoms of Chikyu- 2,000 years after their fall, the Territorial Empire Bugnarok will once again rise up to kill all humans. However, five kings and their guardian deity, King-Ohger, will stand up to face them. This is the story of kings who will defend Chikyu, as well as a coming-of-age story for one young man who will achieve kingship henceforth.",5.5835,7.7,18,https://image.tmdb.org/t/p/w500/euSDSrIyUhWbac1tzmg9d3KtmSE.jpg,https://image.tmdb.org/t/p/w780/tPnTMXXuZ3Ylt4tdmIfN5mtjL9f.jpg
230083,Kaiyou Senshi Sea Saver,2023-04-01,"Enoshima Island, Shonan, where a lot of garbage has washed up through the river and sewage system. This negative energy gives birth to the powerful ""Trash Monster: Mad Trasher,"" who begins to attack mankind! Around the same time, a young man who loves the ocean discovers a mysterious stone during a beach cleanup…",0.4971,8.0,2,https://image.tmdb.org/t/p/w500/k95px9I3RFDOLTVqZNUFB8Zme7y.jpg,https://image.tmdb.org/t/p/w780/zJ7TuSyxLhkk3uK7tSL6zd72Res.jpg
227980,Sentika F8ABA6 Jisariz,2023-04-21,"Indipendent Henshin Heroes Tokusatsu Web Series written, directed and starring Masahiro Inoue.",0.9806,0.0,0,https://image.tmdb.org/t/p/w500/4CCmZlKIT58Dct4DwIL2KqbDQaz.jpg,https://image.tmdb.org/t/p/w780/bWTYDwNWmPte1kqp4eWQp75LRwZ.jpg
225094,Ohsama Sentai King-Ohger: The Secrets of King Rcules,2023-04-23,The special depicts the origins of Rcules Hasty and his rise to kinghood of Shugoddam as Ohkuwagata Ohger.,0.919,9.2,5,https://image.tmdb.org/t/p/w500/s6w9mgnkqxJrV4ATmKj15aAzeYd.jpg,https://image.tmdb.org/t/p/w780/kAgGBVJtMdQIYKDw7LzoDAH9fjn.jpg
227084,Kamen Raidā Jūga VS Kamen Raidā Oruteka,2023-04-30,"A two-episode TTFC-exclusive web series set within the continuity of Kamen Rider Revice, and takes place after Revice Forward: Kamen Rider Live & Evil & Demons. In the special, George Karizaki is tasked with hunting down Orteca after the latter has escaped from Blue Bird custody.",0.719,0.0,0,https://image.tmdb.org/t/p/w500/zbPsmvujB4bInyDNfDJAtDIIlOU.jpg,https://image.tmdb.org/t/p/w780/41NZIcXVKm2MycbpwF7Rbu5Ar0r.jpg
227142,Ginormo,2023-05-12,"A sci-fi comedy series satirizing Japanese Kaiju Movies and Tokusatsu TV shows of the 1960s and 1970s.  Using only effects from that time period - bad rubber monster suits, spaceships on strings, miniatures and hokey scripts and dialogue - Ginormo pays homage to a period of craftsmanship before CGI came onto the scene.  Presented as a lost sci-fi series from 1972 that was never aired because it was so bad, Ginormo lovingly and humorously pays tribute to a by-gone era in the form of a ridiculous meta comedy that can be enjoyed by young and old alike.  Created by two AAPI writer/producer/directors - Ken Mok (Joy, Invincible, America's Next Top Model) and Youtube star Steven He, Ginormo also showcases a primarily AAPI cast - a talent base that's historically been under-represented in film and television.",0.567,0.0,0,https://image.tmdb.org/t/p/w500/aLO0pwQBHpAIaQPHzmibGBH26Zb.jpg,https://image.tmdb.org/t/p/w780/oWfGNlqgyIS9Y0E8RXZu7Ys0yrl.jpg
213442,Ultraman Blazar,2023-07-08,"Ultraman Blazar is a hero with a great sense of justice hailing from “M421,” an extragalactic astronomical object far from Earth. The main protagonist, Gento Hiruma, is the captain of the Special Kaiju Reaction Detachment (SKaRD), established by the Global Guardian Force (GGF) in a world where kaiju disasters are a common practice. When their strong desire for the power to save human lives resonates, the two unite.",3.1775,8.6,14,https://image.tmdb.org/t/p/w500/dJFVvLPjZJSnOpBc5O9byFbB0U.jpg,https://image.tmdb.org/t/p/w780/56DRtS6V6YfcVYRolBa8UQmovJm.jpg
233547,Quantum Heroes Dinoster,2023-08-28,"Join 4 extraordinary kids as they travel to an alternate Earth where dinosaurs never went extinct, using hi-tech suits and transforming vehicles to protect the dinos from an inter-dimensional villain intent on taking over the multiverse.",1.9031,10.0,1,https://image.tmdb.org/t/p/w500/41tTlCEvPsuoj4gj3D9DbBtlycG.jpg,https://image.tmdb.org/t/p/w780/qNhlC4lwAq9JScqDVzyKi8WEfWi.jpg
262128,Kamen Rider Gotchard,2023-09-03,"A mysterious alchemist studies and experiments to create ""living creatures"" called Chemies. Unfortunately, the cards holding them that should have been kept secret are accidentally unleashed on the world. High school student Houtarou Ichinose is tasked to retrieve all the Chemies released around the world. Using the Grasshopper Chemy, Hopper-1, and the Steam Locomotive Chemy, Steamliner, he transforms into Kamen Rider Gotchard!",1.712,10.0,2,https://image.tmdb.org/t/p/w500/pIIhoiiE1bzRW0OjU6xqzl3CcLU.jpg,https://image.tmdb.org/t/p/w780/3k1cCD2p3dJg79sLgMQKRs1IDFe.jpg
235196,Hyperspace Guardians,2023-09-28,"""Wonderland"" is a hugely popular virtual reality game, but the game's developer, Lu Weida, is from the future. Lu Weida was absconded to the present day and used the future technology and thus earning huge wealth. Meanwhile, Lu Weida's real purpose is to make the game's monster ""Chimeras"" to appear in the real world, and eventually rule it by controlling them. A new legend begins.",1.0988,9.0,3,https://image.tmdb.org/t/p/w500/b34rHlmQ4aoytbyM1Mlh40BS5O6.jpg,https://image.tmdb.org/t/p/w780/vemJuw24Sr8lSzRdpZXYmeyCKuK.jpg
238889,Kamen Rider Gotchard VS Kamen Rider Legend,2023-11-05,"Houtaro is suddenly transported to a parallel world. Awaiting him is a young man named Houou Kaguya Quartz who summoned him using that world's technology, the Aurora Curtain System. His favorite phrase is ""Gorgeous"" and he protects the world from the clutches of the evil organization called ""Hundred"". What's more, the person following Kaguya is a butler named Butler, who looks exactly like Houtaro's friend Ryo Kajiki!",0.7847,9.0,3,https://image.tmdb.org/t/p/w500/ga5CQVkIPT5WabawBmnMAGXIDRz.jpg,https://image.tmdb.org/t/p/w780/gCGyw5mbFYxQOzBaJxVQnkQsR0r.jpg
242019,GARO: Heir To Steel Armor,2024-01-11,Ryuga Dogai faces a new challenge when confronted by another warrior in strange steel armor.,1.7523,9.3,3,https://image.tmdb.org/t/p/w500/oqjraYBocSMkyj7UY5SnuoFUDAv.jpg,https://image.tmdb.org/t/p/w780/zJXER4hXbV8bMW3mfQDiKR5M0fr.jpg
244775,Kamen Rider 555: Murder Case,2024-01-28,"Takumi, Mari, Masato, and many other people who work at Kikuchi Cleaning Shop are leading their daily lives as usual. One day, a customer visiting the store is suddenly killed by someone, they need to try to find out who the murderer is...",0.8174,10.0,1,https://image.tmdb.org/t/p/w500/AhOvZDyAZwIxWhTPR77budYG4F3.jpg,https://image.tmdb.org/t/p/w780/mkky2cwAWShDIFn6fLdJfyvwKs5.jpg
234667,Bakuage Sentai Boonboomger,2024-03-03,"When the Cosmic Invading Grand Racing Crew, Hashiriyan intends to expand their territory with Earth being their next target to take over, five genius mechanics join forces with an alien machine named Bundorio Bunderas to create their own supercars and special equipment to defend the planet as the Bakuage Sentai Boonboomger!",5.8054,8.222,9,https://image.tmdb.org/t/p/w500/sF4iozfFt9R6PgPPmhM16i0PLGy.jpg,https://image.tmdb.org/t/p/w780/yNabCz32woEXgrcvRS8ASH55s3G.jpg
251707,Kamen Rider Gotchard Spin-Off: We Are Class 3G (Gotcha),2024-04-10,"In this Blu-ray exclusive spin-off, the main cast of Kamen Rider Gotchard are now students of Gotchard High School with Atropos as their new homeroom teacher?!",1.0519,8.0,1,https://image.tmdb.org/t/p/w500/diISGhMSW23VlOjld8KyZxiaIvn.jpg,https://image.tmdb.org/t/p/w780/4bPyzetHcoElmxmD0R5eEwpOVvG.jpg
257047,Kamen Rider Gotchard Short Anime: Gotcha the Seven Mysteries of Furasu High!,2024-04-27,"A short anime series featuring the characters of Kamen Rider Gotchard, set in Furasu High School.",0.6673,8.0,1,https://image.tmdb.org/t/p/w500/b2dd5JHyz8jYDzMLRAhTt5uhBLn.jpg,https://image.tmdb.org/t/p/w780/oxwGHTR1pbcbhMsONGyBNMSnWaO.jpg
251104,Ultraman Arc,2024-07-06,"A being of light hailing from a faraway galaxy unites with Yuma, the protagonist who owns tremendous “power of imagination,” and they form the gigantic new Ultra Hero: Ultraman Arc.",2.3849,5.8,4,https://image.tmdb.org/t/p/w500/pVZaASB88vtKqSYc6zXzzaq59ca.jpg,https://image.tmdb.org/t/p/w780/7fwtIranW8IPXsd1DdmVN752bNv.jpg
261947,Kamen Rider: Reiwa's Gorgeous Sports Day,2024-08-17,"A dream competition that transcends generations, from Showa, Heisei, and Reiwa! In the scorching hot summer of 2024, Kamen Riders who are ""all the strongest"" will run! Fall?! Compete!!! The strongest vs. the strongest! A one-time legendary match between heroes who have saved the world! This match... is completely unpredictable!!",1.0873,0.0,0,https://image.tmdb.org/t/p/w500/kJPFOIkvtPfRRbbJr7QIFf2rFuC.jpg,https://image.tmdb.org/t/p/w780/dPbZEP6usglwPuKprHzflmjSg1F.jpg
263311,Kamen Rider Gavv,2024-09-01,"Granutes are intelligent lifeforms that operate secretly in the human world. They kidnap people for the sake of ""Black Market Sweets."" As people are attacked one after another by the Granutes, Shoma, a young man from another world, rises up to save the people. Together with the Gochizo, small monsters born from eating sweets, he transforms into Kamen Rider Gavv with a mouth-like belt!",5.0053,10.0,2,https://image.tmdb.org/t/p/w500/3iHHmX7txgjptGkdqY3Q6V0r0Fk.jpg,https://image.tmdb.org/t/p/w780/8GSx72u1qhjoLaaSDdGCr4rmxK6.jpg
78381,Wingman,2024-10-23,Live action adaptation of Masakazu Katsura’s debut manga in commemoration of it's 40th anniversary.,1.0818,8.8,8,https://image.tmdb.org/t/p/w500/vwGabCb15uYrkH7o1cSowmKTT57.jpg,https://image.tmdb.org/t/p/w780/8Eikga0SivG88zmx3cpEXEYNLMl.jpg
277671,Shin Kamen Rider: Episode Format Version,2024-11-20,The 2023 film Shin Kamen Rider now released in the format of 5 episodes with exclusive new footage.,1.1064,0.0,0,https://image.tmdb.org/t/p/w500/crir5kH7QvchwgDU5jqSP7TJiuL.jpg,https://image.tmdb.org/t/p/w780/e6y1M75CToPpPx7X7jfmRu4VBL1.jpg
245099,RiseMan,2024-12-03,"Scott is a part-time student and son of a famous dumpling shop in Zero City, accidentally picks up a geostone from the sky, one day while making a delivery. Albert, is a scientist and alien whose hobby is creating new monsters, to create more kaiju. He targets the geostones and sends his space kaiju to Earth to create space monsters that he has created. Concerned that the Earth is in danger from these space monsters. V a space police officer, sees Scott’s courage in defending his village and gives Scott a belt that allows him to transform into a Rise Man! As the Rise Man, Scott fights against various monsters who want to destroy the Earth and take the Geostones to destroy the Earth and claim the Geostones.",1.0025,9.0,1,https://image.tmdb.org/t/p/w500/6F8SNILc6t5joCVD4rhWeQwSTTK.jpg,https://image.tmdb.org/t/p/w780/s32ekK98NBCyNVWAZVBZiUng1jE.jpg
278996,Armor Hero Star Ray,2024-12-13,"The Dark King from the dark world wants to seize the power of the stars and rule the universe, it assigns the General Hui Guang to attract powerful beasts everywhere to devour human's heart. In order to protect human civilization, a group of young people use the power of the star from the sky to become Armor Heroes, and fight against the Dark King with their own bravery and fearlessness. The chaos caused by the alien beast continues, and the Armor Heroes will overcome the difficulties and obstacles ahead with the indomitable will, and work together to against the evil Dark King and General Hui Guang's conspiracy.",1.4231,5.5,2,https://image.tmdb.org/t/p/w500/kY5971ktHzOtXEAm2FyzL6L9Wvk.jpg,https://image.tmdb.org/t/p/w780/9MuWxXXjESvPBz96puaOy9F5IXi.jpg
275648,No. 1 Sentai Gozyuger,2025-02-16,"In the distant past, a great battle known as the ""Universe War"" erupted between all Super Sentai robots and a colossal ""calamity."" This war, later called the ""Universal Great War,"" was brought to an end by a giant deity named Tega Sword. This transcendent being, imbued with the power of all Super Sentai, fell into slumber after sustaining injuries.  Hoeru Tono, a young man drifting between part-time jobs, finds himself fired once again. Around the same time, the mysterious organization ""Bridan"" begins attacking Earth to awaken Tega Sword. Suddenly, Hoeru is enveloped in a strange space where he encounters Tega Sword. He learns that gathering special ""rings"" will grant him any wish. Without a specific wish in mind, Hoeru resolves to aim for the ""Number One"" and fights as Gozyu Wolf against Bridan. What wish will Hoeru eventually discover? And who are the other ring warriors?",4.2644,6.4,5,https://image.tmdb.org/t/p/w500/hw0EYA0lS6DRYjMq24xdluFIZsu.jpg,https://image.tmdb.org/t/p/w780/djQVc69Ljq9mtEXtZ7T9rHcBFEA.jpg
289745,Ultraman Omega,2025-07-05,"On an Earth where neither heroes nor kaiju exist, an alien suddenly falls from the sky. This Ultra’s symbol is the red space boomerang he holds, the Omega Slugger, and his name means “ultimate.”  “Omega” is an alien who has lost his memories. Taking human form and adopting the name “Sorato”, he becomes interested in the life forms called “Earthlings” that he is encountering for the first time and attempts to understand them.  When a giant life form appears, amnesiac Sorato recalls a word—“kaiju”. As these kaiju continue to appear before him, a sense of duty awakens in Sorato’s subconscious. He transforms into “Ultraman Omega” and an intense, fast-paced fight unfolds.  The Earthlings, in turn, are grappling with encountering these gigantic life forms and the alien that fights with a red slugger for the first time, watching from various places and trying to understand what they are. Before long, Sorato and an ordinary young man—an alien and an Earthling, become friends.",1.7731,0.0,0,https://image.tmdb.org/t/p/w500/jy9jTgFhMld1aNBrNsGn7g93ocI.jpg,https://image.tmdb.org/t/p/w780/pXLCJHLPlZrZJyDgVsnHRzysqeg.jpg
295655,Xtreme Vanguard Baatar,2025-07-12,"A cultural expert’s son, Sun Wanning, teams up with the spirited Hai Na and the wise Jiang Lingchuan to stop a destructive force called Phantom Evil, racing against time to change the future and save humanity.",0.8099,0.0,0,https://image.tmdb.org/t/p/w500/kNkUFKfG8lvYNu6E1etlca3ehIW.jpg,https://image.tmdb.org/t/p/w780/lIiEbrwYS2Yop8CUvGwexIMIaG7.jpg
295434,Kamen Rider ZEZTZ,2025-09-07,"In a world shaped by the dreams we see in our sleep, Zeztz enters people's dreams as an agent on a mission. Equipped with a cutting-edge Rider belt worn across the chest, Zeztz brings a bold new form to the battle.",1.2862,0.0,0,https://image.tmdb.org/t/p/w500/hmx4Oxsg3g1WDA0fffMzMUBh7Y2.jpg,https://image.tmdb.org/t/p/w780/yNnSQT3Y0nWh45CW3xn4BRDCFRB.jpg
