ID,Name,First Air Date,Overview,Popularity,Vote Average,Vote Count,Poster_URL,Backdrop_URL,Genres,Age_Rating,Keywords,Director
101763,Ninja Captor,4/7/1976,"Ninja Captor is a Japanese tokusatsu TV series aired from April 7, 1976 to January 26, 1977 on TV Tokyo 12 Channel, produced by Toei Company, Ltd. This Sentai-esque series aired during the run of Shotaro Ishinomori's original Super Sentai series, Himitsu Sentai Gorenger and was notably first superhero team show produced by Toei under the Saburo Yatsude/Hatte pseudonym.  Daisuke Izumo graduates from the Wind-Demon Stealth-Army, a secret army aiming for the conquest of Japan. He instead escapes, and becomes the leader of the ""Captor,"" a ninja team supervised by Mujin Tendou. The Captor team's mission is to battle the ninja sent out by the Wind-Demon General, Retsufuu Fuuma.  This show used to be considered by some to be a part of the Super Sentai franchise* , but was later excluded.  In 2013, it got a Shout-Out in the fourth episode of Hikonin Sentai Akibaranger: Season 2.",0.9903,5,2,https://image.tmdb.org/t/p/w500/bFixdDRSLBjcmuOn89Rd0Krh1uO.jpg,https://image.tmdb.org/t/p/w780/teo7DRqhNtxR91vLeJCy7yygeeu.jpg,"Action & Adventure, Comedy, Drama, Sci-Fi & Fantasy, Family, Kids",,"ninja, demon, henshin heroes, tokusatsu",
213092,Super-God Bibyun,7/6/1976,"Tokusatsu series created by Shotaro Ishinomori, sequel of Akumaizer 3.",1.0312,6,1,https://image.tmdb.org/t/p/w500/8ulSuDCKZpfDlffORLVIgKtTJht.jpg,,"Action & Adventure, Sci-Fi & Fantasy",,tokusatsu,"Masaru Igami, Hideo Tanaka, Kazutoshi Takahashi"
63689,Dinosaur Expedition Born Free,10/1/1976,,0.799,7.5,1,https://image.tmdb.org/t/p/w500/dLvQoYfsgqRzcTvpOimtdLwNGmV.jpg,https://image.tmdb.org/t/p/w780/kBS2aGoyrI84FT49IOhmx0f5t4h.jpg,Animation,,"stop motion, anime, tokusatsu","Masaru Igami, Takaharu Saeki, Kazutoshi Takahashi"
33318,Enban Sensou Bankid,10/3/1976,"Enban Sensou Bankid is the title of a tokusatsu series of classic made by Toho. The series, consisting of 26 episodes, is a result of joint production with Nippon Television, and aired in Japan starting on October 3, 1976 until the 23 March 1977.",0.6977,6,1,https://image.tmdb.org/t/p/w500/zB1r0pWF1MAXng9WJxZqs2CRa2j.jpg,,"Action & Adventure, Kids, Sci-Fi & Fantasy",,"henshin heroes, tokusatsu","Toyohiro And?, Koichi Takano, Kazutoshi Takahashi"
7919,Battle Hawk,10/4/1976,"Battle Hawk is a Japanese tokusatsu television series created by Go Nagai and Ken Ishikawa in 1976. It was originally aired on Mondays, from 19:30 to 20:00 in Tokyo Channel 12 between October 1976 to March 1977. A manga series was also created, featuring a different story and serialized in the magazine Boken Oh.",0.579,6,1,https://image.tmdb.org/t/p/w500/5slxox5C3QaoglTBPg0Rp8Jc1Bs.jpg,,Action & Adventure,,tokusatsu,Sam Macaroni
6203,Kaiketsu Zubat,2/2/1977,"Kaiketsu Zubat, translated as Extraordinary Zubat or Magnificent Zubat, was a tokusatsu superhero series that aired in 1977. Created by Shotaro Ishinomori, this 32-episode series, harkens back to tokusatsu superhero shows of the 1950s, but with a late-1970s twist.",1.3301,7.5,8,https://image.tmdb.org/t/p/w500/uNpjvYPThpfhDKnDvjqmdbycQVy.jpg,https://image.tmdb.org/t/p/w780/o96Wd8t8OlojimRKjqVSQwU4TjZ.jpg,"Action & Adventure, Crime, Western",,"henshin heroes, tokusatsu","Shotaro Ishinomori, Hideo Tanaka, Sh?kei Nagasaka"
6297,J.A.K.Q. Dengekitai,4/2/1977,"Cyborg warriors were created by the Special Science Investigation Squad to bear nuclear, gravitational, magnetic, and electrical forces. They fight the crime empire known as ""Crime"".",1.512,8.6,5,https://image.tmdb.org/t/p/w500/cNoyaknjYpJ5h5aohTkW7f6vrCG.jpg,https://image.tmdb.org/t/p/w780/S6eJVKyS55DKYPct4KyxBHf9Xh.jpg,"Action & Adventure, Sci-Fi & Fantasy, Drama, Kids",,"cyborg, assassin, monster, hero, experiment, villain, investigation, ranger, superhero, criminal, super power, superhero team, masked superhero, quartet, supervillain, criminal organization, bionic, rangers, human experiment, criminal empire, sentai, super sentai, henshin heroes, bionic enhancements, tokusatsu","Shotaro Ishinomori, Koichi Takemoto, Shozo Uehara"
2640,Japanese Spiderman,5/17/1978,"Follow the exploits of motorcycle racer turned super hero Takuya Yamashiro, as he slings and swings, battling the evil Iron Cross Army along the way.",2.0702,7.3,123,https://image.tmdb.org/t/p/w500/38AVLCBEoQKJWMyzt9jkxqeefGb.jpg,https://image.tmdb.org/t/p/w780/lY0BBKyITxaLllWcz1OOY2Vb9Li.jpg,"Action & Adventure, Sci-Fi & Fantasy",NR,"monster, ship, superhero, based on comic, giant robot, spider bite, spider web, oil tanker, tokusatsu, spiderman, supaidaman","Saburo Yatsude, Koichi Takemoto, Shozo Uehara"
99256,Battle Fever J,2/3/1979,Five agents stand against the evil organization Egos. They fight incorporating dance moves from all around the world! This was the first time giant robots appeared on the Sentai series.,1.5263,8.2,6,https://image.tmdb.org/t/p/w500/ceZbDt23saHFMYSasCfVpCj4Rac.jpg,https://image.tmdb.org/t/p/w780/2c4wkCPULRX4wn3OXom5fIhApmm.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"dancer, monster, hero, villain, superhero, mecha, giant robot, superhero team, supervillain, sentai, super sentai, henshin heroes, tokusatsu","Shotaro Ishinomori, Koichi Takemoto, Shozo Uehara"
4699,Denshi Sentai Denziman,2/2/1980,"Denzimen are warriors who fight against the Vader Clan, a clan that tries to pollute the Earth with sludge. Denzimen fight using the Super Science of the Denzi people.",1.9674,8.9,7,https://image.tmdb.org/t/p/w500/iC7sBy1SsCS3CnNHUxbWJua6lPg.jpg,https://image.tmdb.org/t/p/w780/1upxKSOIFjsXpvlKkTf2PMNmCVW.jpg,"Action & Adventure, Sci-Fi & Fantasy, Drama, Kids",,"monster, hero, villain, superhero, mecha, giant robot, planet, superhero team, supervillain, sentai, super sentai, henshin heroes, tokusatsu","Shozo Uehara, Koichi Takemoto, Hirohisa Soda"
1157,Ultraman 80,4/2/1980,"Takeshi Yamato, a twenty-two-year-old young man lives a double life. During the daytime, he is a rookie but popular science teacher at a junior high school in Tokyo. But after school and on Sundays he works as a member of the elite UGM (Utility Government Members).",1.9333,8.1,9,https://image.tmdb.org/t/p/w500/lcF17uIzWI3EAUWNy1qqB0uicD9.jpg,https://image.tmdb.org/t/p/w780/danpnB9N0HLaYcy2JjRy0QzSxPU.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"monster, hero, villain, superhero, giant monster, kaiju, supervillain, ultraman, tsubaraya, henshin heroes, tokusatsu","Shozo Uehara, Koichi Takemoto, Hirohisa Soda"
278487,Kamen Rider Super-1,10/17/1980,"Kazuya Oki volunteers to undergo cybernetic surgery in the International Space Development Program in the United States to become an astronaut who can survive in outer space without the need for a bulky external suit. After a successful operation, he is given the codename ""Super-1"". Before he can depart for space, however, the base where he received his operation is attacked by the Dogma Kingdom. Only Kazuya can escape and is determined to avenge the deaths of the scientists, he returns to Japan and is trained by a martial arts expert, Master Genkai. With this knowledge, he can transform into the powerful Kamen Rider Super-1 to fight the evil Dogma Kingdom and later Jin Dogma.",0.9391,10,2,https://image.tmdb.org/t/p/w500/n3ACOlriZKGhocjK8ZBw3zSZp54.jpg,https://image.tmdb.org/t/p/w780/5Prfg5IJYUxbD4akkc4OUlIT9sa.jpg,,,"cyborg, superhero, henshin heroes, tokusatsu","Shotaro Ishinomori, Minoru Yamada, Shunsuke Kikuchi"
2847,Taiyo Sentai Sun Vulcan,2/7/1981,"Taiyo Sentai Sun Vulcan is the fifth season in Toei Company's Super Sentai tokusatsu television series. It was broadcast from February 7, 1981, to January 30, 1982, and is the only Super Sentai series to serve as a direct sequel to its previous series and the only all-male Super Sentai team. Its international English title as listed by Toei is simply Sun Vulcan. This was the last Sentai season to be co-produced with Marvel Comics.",1.5835,8.4,7,https://image.tmdb.org/t/p/w500/hWJK1N6hT1fZJgcN0tpOHqHonQ5.jpg,https://image.tmdb.org/t/p/w780/m7oeujP81aPKg7dysDIWQerlZIa.jpg,"Action & Adventure, Sci-Fi & Fantasy, Drama, Kids",,"monster, hero, villain, superhero, mecha, giant robot, superhero team, supervillain, sentai, super sentai, henshin heroes, tokusatsu","Shozo Uehara, Koichi Takemoto, Shunsuke Kikuchi"
237435,Robot 8-chan,10/4/1981,Robot 8-chan is the first entry in the Toei Fushigi Comedy Series created by Shotaro Ishinomori and produced by Toei.,1.6574,6,1,https://image.tmdb.org/t/p/w500/aF2PjMT39D5qsgwsMZxtsfaUQdO.jpg,,"Kids, Comedy, Sci-Fi & Fantasy",,tokusatsu,"Shotaro Ishinomori, Koichi Takemoto, Shunsuke Kikuchi"
3711,Dai Sentai Goggle-V,2/6/1982,Warriors were chosen to battle the Dark Science Empire Death Dark. They fight using Future Science and their weapons are inspired by gymnastics apparatus.,2.2455,8.8,8,https://image.tmdb.org/t/p/w500/r9jAnM1ciwH370vBnWotCAAj67F.jpg,https://image.tmdb.org/t/p/w780/9t0yA13bPZBys6RZDpxlV2rVe2d.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"mecha, rhythmic gymnastics, sentai, super sentai, henshin heroes, tokusatsu","Shozo Uehara, Koichi Takemoto, Shunsuke Kikuchi"
4937,Space Sheriff Gavan,3/5/1982,"Earth is invaded by the criminal organization known as Makuu, led by Don Horror, who had first destroyed a space colony near Earth. Don Horror wants to dominate the whole universe, and the Earth represents an obstacle that he has to overcome by turning it into a domain for all evil. In response to Makuu's attack, Space Sheriff Gavan of the Galaxy Federal Police is deployed to Earth to defend his mother's home world.",1.5394,7.9,11,https://image.tmdb.org/t/p/w500/at88mussBVC0lFy4f2yZgvSmWEL.jpg,https://image.tmdb.org/t/p/w780/rCzrVSDimHAPwoCutOtcXW3Xx3v.jpg,"Sci-Fi & Fantasy, Action & Adventure",,"sheriff, superhero, organized crime, metal hero, henshin heroes, robot dragon, space police, tokusatsu","Shozo Uehara, Koichi Takemoto, Shunsuke Kikuchi"
125948,Batten Robomaru,10/3/1982,"The second entry in Shotaro Ishinomori’s Toei Fushigi Comedy Series, Batten Robomaru follows the ally of justice space-robot Batten Robomaru, who was flying over Earth one day when he was forced to land in Karinto New Town. After his flying saucer broke, now he must stay in Karinto New Town, where shenanigans ensue!",1.2799,6,1,https://image.tmdb.org/t/p/w500/P4ISxwRyGjcGs02apI37tYwBCN.jpg,https://image.tmdb.org/t/p/w780/yWs6ychcipZkWqsYp68yXXCVbMF.jpg,"Action & Adventure, Comedy, Kids, Sci-Fi & Fantasy",,tokusatsu,"Tsuchiya Tokio, Matsumoto Isao, Yamatoya Atsushi, Takahashi Masaru, Irota Shigeho, Ishinomori Shotaro, Ueda Taji, Toru Hirayama"
5337,Kagaku Sentai Dynaman,2/5/1983,"The Jashinka Empire rises from the depths of the Earth to conquer the world. To stop them, Dr. Kyutaro Yumeno assembles five inventors to his laboratory, Yumeno Invention Laboratory and gives them the power to become Dynamen. Each member has their own goal, but as the Kagaku Sentai Dynaman, they are united to stop the Jashinka Empire in their tracks.",1.5529,8.9,7,https://image.tmdb.org/t/p/w500/mu8pXQGVoA7HUSXODD0w1kE8Xqv.jpg,https://image.tmdb.org/t/p/w780/nrCcbvTVsTfmrRDupUvVaMQpojK.jpg,"Sci-Fi & Fantasy, Action & Adventure",,"superhero, superhero team, sentai, super sentai, henshin heroes, tokusatsu","Hirohisa Soda, Nagafumi H?da, Yoshiaki Kobayashi, Seiji Abe, Moriyoshi Kat?, Takeyuki Suzuki, Yasuhiro Tomita"
3267,Space Sheriff Sharivan,3/4/1983,"Space Sheriff Sharivan is the second installment in Toei's Metal Hero Series and aired on the TV Asahi network from 4 March 1983 through 24 February 1984. It served as a direct sequel to its predecessor, Space Sheriff Gavan and featured many of the same characters.  For distribution purposes, Toei refers to this television series as Shariban, The Space Guardian.",1.7617,8.1,6,https://image.tmdb.org/t/p/w500/lVOXLE7ktZIJScb1SsWGjyKD8do.jpg,https://image.tmdb.org/t/p/w780/2nZOgz6FpbUZb3slfy7Lg3aRCPR.jpg,Action & Adventure,,"metal hero, henshin heroes, space police, tokusatsu","Shozo Uehara, Susumu Takaku, Yoshiaki Kobayashi, Osamu Kaneda, Minoru Yamada, Toshiaki Masuda, Toru Hirayama"
237393,Pettonton,10/2/1983,The third entry in the Toei Fushigi Comedy Series.,0.7718,6,1,https://image.tmdb.org/t/p/w500/iyBfRn6wFuFZeZK5FAItqDdDR45.jpg,,"Kids, Sci-Fi & Fantasy, Comedy",,tokusatsu,"Yoshio Urasawa, Taro Sakamoto, Kazuya Maeda, Kyotaro Kimura, Toru Hirayama"
18017,Nebula Mask Machine Man,1/13/1984,"Seiun Kamen Machineman is a Japanese tokusatsu television series created by Shotaro Ishinomori and produced by Toei Company. It aired from January 13th until September 28th, 1984. It revolves around the adventures of Nick, a college student from the Ivy planet and his arrival on Earth to study the earthlings' behavior. Upon arrival, he is called in for the activities of the evil organization called ""Tentacle"", whose don, Professor K, wishes to eliminate all children in the world.  Several of the series' aspects are rumored to have been inspired by American DC Comics superhero Superman, although this was never confirmed by either Ishinomori or Toei.",1.214,8.7,3,https://image.tmdb.org/t/p/w500/q9flT5k9leYfo3RRAFdGAmBcPxC.jpg,https://image.tmdb.org/t/p/w780/487cOAfQvQuAA7EYehdxdEvoyNu.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"henshin heroes, tokusatsu","Shozo Uehara, Susumu Takaku, Takeshi Ogasawara, Susumu Yoshikawa, Seiji Abe, Jun Hikasa"
1154,Choudenshi Bioman,2/4/1984,Five descendants of the people showered with Bio Particles by Bio Robots five centuries in the past have become Biomen. They transform with the Bio Brace and fight using their Super Electronic Brains on their masks. Their Bioswords are equipped with sword and gun modes.,1.7771,7.7,6,https://image.tmdb.org/t/p/w500/8FIVZuMMTo1nQtJovx2YmFENPP5.jpg,https://image.tmdb.org/t/p/w780/jCoBb7p5pygMXiFVD2Lqu7BnK4I.jpg,"Sci-Fi & Fantasy, Action & Adventure",ALL,"mecha, giant robot, superhero team, sentai, super sentai, henshin heroes, tokusatsu","Hirohisa Soda, Nagafumi Hori, Moriyoshi Kat?, Seiji Abe, Takeyuki Suzuki, Yasuhiro Tomita"
1690,Space Sheriff Shaider,3/2/1984,"Space Sheriff Shaider was a tokusatsu television show that aired on from 1984 to 1985. It is the last of the Space Sheriff Series, the previous two being Space Sheriff Gavan and Space Sheriff Sharivan.  Action footage from Shaider was used for Season 2 of VR Troopers. For distribution purposes, Toei refers to this television series as Space Captain Sheider.",1.5951,9.1,6,https://image.tmdb.org/t/p/w500/1Ly7ukCNuHbpLUGqhMh9XEFZEST.jpg,https://image.tmdb.org/t/p/w780/d0DE3AgXsN6amSk89VC4TSUdDe.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"metal hero, henshin heroes, shaider, space police, tokusatsu","Shozo Uehara, Shinichiro Sawai, Saburo Yatsude"
237436,Dokincho! Nemurin,9/2/1984,"A 30cm doll suddenly moves! This is Nemurin, the queen of a precivilization humanity who had been sleeping for 800 million years. She and her followers, Vivian and Monroe, slept soundly until a certain day in 1984, when the kind and energetic Mako happened to awake them. Awoken from their peaceful slumber, Nemurin and her followers end up living in Mako’s home.  Children sleep when they are sleepy. As she sleeps as much as she wants when she is sleepy, Nemurin is the truest form of a child. Possessing a heart as pure as that of a child, Nemurin finds herself causing plenty of trouble in a warped modern society.",0.851,8,2,https://image.tmdb.org/t/p/w500/4qn1cjPuAiGvyTHyPLRFOyggK6G.jpg,https://image.tmdb.org/t/p/w780/haI0VzeVXsS2IwLC8Vi1WV7IGXU.jpg,"Kids, Comedy, Sci-Fi & Fantasy",,"loving, mischievous, joyous, absurd, tokusatsu, hilarious, hopeful, optimistic","Yoshio Urasawa, Toshiki Inoue, Hideo Tanaka, Kazuya Maeda, Kyotaro Kimura, Toru Hirayama"
6298,Dengeki Sentai Changeman,2/2/1985,"After already conquering hundreds of planets, the Great Star League Gozma sets its sights onto Earth. To defend the lands in such a great crisis, the military begins a special branch known as the Earth Defense Force, comprised of elite members from all areas of the military. Under the supervision of Commander Ibuki, the numerous gathered soldiers of the Earth Defense Force begin a harsh training.",3.6943,8.275,20,https://image.tmdb.org/t/p/w500/ttqRe8tNaEWCsWic5fM3mWpbfvQ.jpg,https://image.tmdb.org/t/p/w780/pVKlcytvXdo55AdKR8VjvORgff1.jpg,"Action & Adventure, Sci-Fi & Fantasy",L,"mecha, super sentai, henshin heroes, tokusatsu","Hirohisa Soda, Minoru Yamada, Takao Nagaishi, Nagafumi Hori, Moriyoshi Kat?, Takeyuki Suzuki, Yasuhiro Tomita"
237394,As You Please! Kamitaman,4/7/1985,The fifth entry in the Toei Fushigi Comedy Series.,0.7649,6,1,https://image.tmdb.org/t/p/w500/ol1HSo6nPMnR189DThBBwSlzaso.jpg,,"Kids, Sci-Fi & Fantasy, Comedy",,tokusatsu,"Norifumi Terada, Yoshio Urasawa, Hideo Tanaka, Kazuya Maeda, Kyotaro Kimura, Toru Hirayama"
237395,Morimori Bokkun,4/6/1986,The sixth entry in the Toei Fushigi Comedy Series.,1.2273,6,1,https://image.tmdb.org/t/p/w500/gRzrCxdP3ppj80LIC8rKkEczaIU.jpg,,"Comedy, Kids, Sci-Fi & Fantasy",,tokusatsu,"Yoshio Urasawa, Masaharu Toriyama, Michio Konishi, Ryunosuke Endo, Kyotaro Kimura, Toru Hirayama"
